ID,title,currency,price,location,meters,image,links
302,Casa En Venta En Quilmes Oeste,US$,70000,"Marcelo T. De Alvear 2400, Quilmes Oeste, Quilmes, Bs.As. G.B.A. Sur",99.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1446871219-casa-en-venta-en-quilmes-oeste-_JM#polycard_client=search-nordic&position=14&search_layout=grid&type=item&tracking_id=fd25c7c3-8891-4d30-9fcb-f551d384dc08
303,Casa - La Falda,US$,64900,"Jujuy  Al 400, La Falda, Punilla, Córdoba",115.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1898438456-casa-la-falda-_JM#polycard_client=search-nordic&position=15&search_layout=grid&type=item&tracking_id=fd25c7c3-8891-4d30-9fcb-f551d384dc08
304,Casa En Venta 4 Ambientes Financia - Moreno Norte,US$,45000,"Cura Brochero Al 6800, Moreno, Bs.As. G.B.A. Oeste",80.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1446853267-casa-en-venta-4-ambientes-financia-moreno-norte-_JM#polycard_client=search-nordic&position=16&search_layout=grid&type=item&tracking_id=fd25c7c3-8891-4d30-9fcb-f551d384dc08
305,Venta Casa 3 Ambientes Con 2 Cocheras. Bernal,US$,99500,"Reconquista N° 99, Quilmes, Bs.As. G.B.A. Sur",124.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1446829041-venta-casa-3-ambientes-con-2-cocheras-bernal-_JM#polycard_client=search-nordic&position=17&search_layout=grid&type=item&tracking_id=fd25c7c3-8891-4d30-9fcb-f551d384dc08
306,Hermoso Interno En Barrio Constituyentes,US$,110000,"Cornelio Saavedra 3049, Santa Fe Capital, Santa Fe",110.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1900626976-hermoso-interno-en-barrio-constituyentes-_JM#polycard_client=search-nordic&position=18&search_layout=grid&type=item&tracking_id=fd25c7c3-8891-4d30-9fcb-f551d384dc08
307,"Venta Casa 3 Amb Con Parque, Don Bosco ",US$,99999,"José Evaristo Uriburu 900, Don Bosco, Quilmes, Bs.As. G.B.A. Sur",100.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1899195732-venta-casa-3-amb-con-parque-don-bosco-_JM#polycard_client=search-nordic&position=19&search_layout=grid&type=item&tracking_id=fd25c7c3-8891-4d30-9fcb-f551d384dc08
308,Casa Venta 4 Santa Isabel Etapa I Escobar Lote De 600 M2,US$,150000,"Casa Venta 4 Santa Isabel Etapa I Escobar Lote De 600 M2, Santa Isabel, Escobar, Bs.As. G.B.A. Norte",150.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1899527530-casa-venta-4-santa-isabel-etapa-i-escobar-lote-de-600-m2-_JM#polycard_client=search-nordic&position=20&search_layout=grid&type=item&tracking_id=fd25c7c3-8891-4d30-9fcb-f551d384dc08
309,Casa De 2 Dormitorios En Neuquén - B° Barreneche ,US$,60000,"Barrio Barreneche - Neuquén Capital, Área Centro Sur, Neuquén",65.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1898467816-casa-de-2-dormitorios-en-neuquen-b-barreneche-_JM#polycard_client=search-nordic&position=21&search_layout=grid&type=item&tracking_id=fd25c7c3-8891-4d30-9fcb-f551d384dc08
310,Casa 3 Ambientes En Venta Monte Grande ,US$,89000,"General Jose Maria Paz 1100, Monte Grande, Esteban Echeverría, Bs.As. G.B.A. Sur",60.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1447006145-casa-3-ambientes-en-venta-monte-grande-_JM#polycard_client=search-nordic&position=22&search_layout=grid&type=item&tracking_id=fd25c7c3-8891-4d30-9fcb-f551d384dc08
311,Casa En Venta En Quilmes Oeste,US$,89000,"Villanueva (calle 337) Al 3200, Quilmes Oeste, Quilmes, Bs.As. G.B.A. Sur",122.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1901333280-casa-en-venta-en-quilmes-oeste-_JM#polycard_client=search-nordic&position=23&search_layout=grid&type=item&tracking_id=fd25c7c3-8891-4d30-9fcb-f551d384dc08
312,Casa De 2 Dormitorios En Neuquén - B° Barreneche ,US$,60000,"Barrio Barreneche - Neuquén Capital, Área Centro Sur, Neuquén",65.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1898403242-casa-de-2-dormitorios-en-neuquen-b-barreneche-_JM#polycard_client=search-nordic&position=24&search_layout=grid&type=item&tracking_id=fd25c7c3-8891-4d30-9fcb-f551d384dc08
313,Casa En Venta En Quilmes Oeste,US$,100000,"Urquiza Esquina R. Lopez 800, Quilmes Oeste, Quilmes, Bs.As. G.B.A. Sur",144.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1447876265-casa-en-venta-en-quilmes-oeste-_JM#polycard_client=search-nordic&position=25&search_layout=grid&type=item&tracking_id=fd25c7c3-8891-4d30-9fcb-f551d384dc08
314,Venta Casa De Pasillo 3 Dormitorios En Zona Centro Rosario,US$,198000,"9 De Julio Al 1600, Centro, Rosario, Santa Fe",,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1902016002-venta-casa-de-pasillo-3-dormitorios-en-zona-centro-rosario-_JM#polycard_client=search-nordic&position=26&search_layout=grid&type=item&tracking_id=fd25c7c3-8891-4d30-9fcb-f551d384dc08
315,"Casa En Venta, Docta Etapa 4 ",US$,82000,"Etapa 4, Mza 65, Docta Urbanización, Córdoba",98.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1902593184-casa-en-venta-docta-etapa-4-_JM#polycard_client=search-nordic&position=27&search_layout=grid&type=item&tracking_id=fd25c7c3-8891-4d30-9fcb-f551d384dc08
316,Venta Casa 2 Dormitorios Alto Alberdi. Patio,US$,42000,"Montevideo 2900, Alto Alberdi, Córdoba",56.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1900032504-venta-casa-2-dormitorios-alto-alberdi-patio-_JM#polycard_client=search-nordic&position=28&search_layout=grid&type=item&tracking_id=fd25c7c3-8891-4d30-9fcb-f551d384dc08
317,Viviendas Modulares A Estrenar En 90 Días ,US$,37500,"Hipolito Yrigoyen 318, X5856 Embalse, Córdoba, Argentina, Embalse, Calamuchita, Córdoba",50.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1447674303-viviendas-modulares-a-estrenar-en-90-dias-_JM#polycard_client=search-nordic&position=29&search_layout=grid&type=item&tracking_id=fd25c7c3-8891-4d30-9fcb-f551d384dc08
318,Vende Casa  3 Ambientes Ituzaingo,US$,78000,"Francisco Emperanza 1100, Ituzaingó, Bs.As. G.B.A. Oeste",152.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1900136410-vende-casa-3-ambientes-ituzaingo-_JM#polycard_client=search-nordic&position=30&search_layout=grid&type=item&tracking_id=fd25c7c3-8891-4d30-9fcb-f551d384dc08
319,Casa En Villa Adelina,US$,109900,"Batalla La Florida Al 1400, Villa Adelina, San Isidro, Bs.As. G.B.A. Norte",120.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1902978452-casa-en-villa-adelina-_JM#polycard_client=search-nordic&position=31&search_layout=grid&type=item&tracking_id=fd25c7c3-8891-4d30-9fcb-f551d384dc08
320,Casa En Venta En Quilmes Oeste,US$,68000,"Calle 876 3800, Villa La Florida, Quilmes, Bs.As. G.B.A. Sur",122.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1901555204-casa-en-venta-en-quilmes-oeste-_JM#polycard_client=search-nordic&position=32&search_layout=grid&type=item&tracking_id=fd25c7c3-8891-4d30-9fcb-f551d384dc08
321,Chalet En Venta En Quilmes Oeste,US$,100000,"Andrade Esq. Unamuno, Quilmes Oeste, Quilmes, Bs.As. G.B.A. Sur",163.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1447896563-chalet-en-venta-en-quilmes-oeste-_JM#polycard_client=search-nordic&position=33&search_layout=grid&type=item&tracking_id=fd25c7c3-8891-4d30-9fcb-f551d384dc08
322,"Casa En Santa Lucia, Pilar Del Este",US$,155000,"Santa Lucia, Pilar Del Este, Pilar, Bs.As. G.B.A. Norte",150.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1448295541-casa-en-santa-lucia-pilar-del-este-_JM#polycard_client=search-nordic&position=34&search_layout=grid&type=item&tracking_id=fd25c7c3-8891-4d30-9fcb-f551d384dc08
323,Casa En Venta San Justo,US$,150000,"Fitz Roy 3500, San Justo, La Matanza, Bs.As. G.B.A. Oeste",120.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1446937443-casa-en-venta-san-justo-_JM#polycard_client=search-nordic&position=35&search_layout=grid&type=item&tracking_id=fd25c7c3-8891-4d30-9fcb-f551d384dc08
324,Venta Casa 3 Dormitorios Alta Cordoba,US$,89999,"Tucumán 2100, Alta Córdoba, Córdoba",231.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1901108650-venta-casa-3-dormitorios-alta-cordoba-_JM#polycard_client=search-nordic&position=36&search_layout=grid&type=item&tracking_id=fd25c7c3-8891-4d30-9fcb-f551d384dc08
325,Venta Dúplex 3 Dormitorios Canal V Con Cochera,US$,92000,"El Cholar 20, Canal V, Neuquén",145.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1447695967-venta-duplex-3-dormitorios-canal-v-con-cochera-_JM#polycard_client=search-nordic&position=37&search_layout=grid&type=item&tracking_id=fd25c7c3-8891-4d30-9fcb-f551d384dc08
326,Venta Casa 2 Dorm Con Patio En Barrio San Martin ,US$,43000,"Soldado Ruiz 900, Córdoba",83.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1900058326-venta-casa-2-dorm-con-patio-en-barrio-san-martin-_JM#polycard_client=search-nordic&position=38&search_layout=grid&type=item&tracking_id=fd25c7c3-8891-4d30-9fcb-f551d384dc08
327,"Casa En San Ramon, Pilar Del Este",US$,165000,"San Ramon, Pilar Del Este, Pilar Del Este, Pilar, Bs.As. G.B.A. Norte",180.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1447579313-casa-en-san-ramon-pilar-del-este-_JM#polycard_client=search-nordic&position=39&search_layout=grid&type=item&tracking_id=fd25c7c3-8891-4d30-9fcb-f551d384dc08
328,Casa  En Venta 5 Amb Patio Jardin Y Dependencia ,US$,130000,"Jose Maria Paz Al 1100, Ituzaingó, Bs.As. G.B.A. Oeste",110.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1447583155-casa-en-venta-5-amb-patio-jardin-y-dependencia-_JM#polycard_client=search-nordic&position=40&search_layout=grid&type=item&tracking_id=fd25c7c3-8891-4d30-9fcb-f551d384dc08
329,Casa 3 Ambientes Con Patio En Olivos,US$,110000,"Rosetti Al 4200, Olivos, Vicente López, Bs.As. G.B.A. Norte",48.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1897482994-casa-3-ambientes-con-patio-en-olivos-_JM#polycard_client=search-nordic&position=41&search_layout=grid&type=item&tracking_id=fd25c7c3-8891-4d30-9fcb-f551d384dc08
330,Departamento 3 Amb. En Venta. Oportunidad! - Moreno Centro,US$,55000,"Av. Libertador Al 400, Moreno, Bs.As. G.B.A. Oeste",,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1902081898-departamento-3-amb-en-venta-oportunidad-moreno-centro-_JM#polycard_client=search-nordic&position=42&search_layout=grid&type=item&tracking_id=fd25c7c3-8891-4d30-9fcb-f551d384dc08
331,"Lote Con Casa, Garaje Y Local En Varela En Venta",US$,83000,"Almafuerte 100, Florencio Varela, Bs.As. G.B.A. Sur",141.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1899066864-lote-con-casa-garaje-y-local-en-varela-en-venta-_JM#polycard_client=search-nordic&position=43&search_layout=grid&type=item&tracking_id=fd25c7c3-8891-4d30-9fcb-f551d384dc08
332,Venta Casa 3 Dormitorios Villa Revol,US$,42000,"Bragado 1600, Villa Revol, Córdoba",110.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1900161676-venta-casa-3-dormitorios-villa-revol-_JM#polycard_client=search-nordic&position=44&search_layout=grid&type=item&tracking_id=fd25c7c3-8891-4d30-9fcb-f551d384dc08
333,Casa En Venta Para Desarrollista Excelente ,US$,160000,"Caseros 1100, Alberdi, Córdoba",154.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1901069626-casa-en-venta-para-desarrollista-excelente-_JM#polycard_client=search-nordic&position=45&search_layout=grid&type=item&tracking_id=fd25c7c3-8891-4d30-9fcb-f551d384dc08
334,Casa En Venta Y Alquiler En Barrio San Alfonso,US$,195000,"Pilar Del Este, Pilar Del Este, Pilar, Bs.As. G.B.A. Norte",189.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1903304594-casa-en-venta-y-alquiler-en-barrio-san-alfonso-_JM#polycard_client=search-nordic&position=46&search_layout=grid&type=item&tracking_id=fd25c7c3-8891-4d30-9fcb-f551d384dc08
335,Casa Con Jardín Y Pileta Venta 4 Amb Montecarlo Pilar ,US$,165000,"Montecarlo 800, Montecarlo, Pilar, Bs.As. G.B.A. Norte",230.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1900099152-casa-con-jardin-y-pileta-venta-4-amb-montecarlo-pilar-_JM#polycard_client=search-nordic&position=47&search_layout=grid&type=item&tracking_id=fd25c7c3-8891-4d30-9fcb-f551d384dc08
336,"Oportunidad  Recibe Vehiculo,hermosa Y Amplia Casa Esquina",US$,80000,"El Fantasio, Villa Carlos Paz, Córdoba",90.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1898466996-oportunidad-recibe-vehiculohermosa-y-amplia-casa-esquina-_JM#polycard_client=search-nordic&position=48&search_layout=grid&type=item&tracking_id=fd25c7c3-8891-4d30-9fcb-f551d384dc08
337,Excelente Casa En Pilar Del Este,US$,180000,"Avda. Honorio Pueyrredon 5500.Pilar Del Este.Barrio Sta Elena.Lote 451 5500, Pilar Del Este, Pilar, Bs.As. G.B.A. Norte",123.0,https://http2.mlstatic.com/D_NQ_NP_2X_651190-MLA78586961890_082024-E.webp,https://casa.mercadolibre.com.ar/MLA-1446836203-excelente-casa-en-pilar-del-este-_JM#polycard_client=search-nordic&position=1&search_layout=grid&type=item&tracking_id=f308906c-3b58-49de-b226-83a2754ef8cd
338,Casa + Departamento En Venta - B° Alto Verde,US$,120000,"Alto Verde Melchor, Alto Verde, Córdoba",180.0,https://http2.mlstatic.com/D_NQ_NP_2X_881168-MLA78648892668_092024-E.webp,https://casa.mercadolibre.com.ar/MLA-1447351003-casa-departamento-en-venta-b-alto-verde-_JM#polycard_client=search-nordic&position=2&search_layout=grid&type=item&tracking_id=f308906c-3b58-49de-b226-83a2754ef8cd
339,Casa 4 Ambientes Amplisimos En Lo Mejor De Sarandi,US$,175000,"Pasaje Monteagudo SN, Sarandí, Avellaneda, Bs.As. G.B.A. Sur",125.0,https://http2.mlstatic.com/D_NQ_NP_2X_789650-MLA78583486098_082024-E.webp,https://casa.mercadolibre.com.ar/MLA-1446830675-casa-4-ambientes-amplisimos-en-lo-mejor-de-sarandi-_JM#polycard_client=search-nordic&position=3&search_layout=grid&type=item&tracking_id=f308906c-3b58-49de-b226-83a2754ef8cd
340,Casa De 3 Ambientes En Esquina En Nueva Atlantis (1573),US$,80000,"Hipólito Yrigoyen 2020, Nueva Atlantis, Bs.As. Costa Atlántica",70.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1899448544-casa-de-3-ambientes-en-esquina-en-nueva-atlantis-1573-_JM#polycard_client=search-nordic&position=4&search_layout=grid&type=item&tracking_id=f308906c-3b58-49de-b226-83a2754ef8cd
341,Dueño Vende Casa Y Depto  Sobre 2 Lotes.,US$,165000,"Mascagni 2576, Hurlingham, Bs.As. G.B.A. Oeste",300.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1447968017-dueno-vende-casa-y-depto-sobre-2-lotes-_JM#polycard_client=search-nordic&position=5&search_layout=grid&type=item&tracking_id=f308906c-3b58-49de-b226-83a2754ef8cd
342,Dos Casas En Carpinteria San Luis,US$,155000,"José Ramón Flores 197, Carpintería, Junín, San Luis",120.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1898381568-dos-casas-en-carpinteria-san-luis-_JM#polycard_client=search-nordic&position=6&search_layout=grid&type=item&tracking_id=f308906c-3b58-49de-b226-83a2754ef8cd
343,Ph 3 Amb + 2 Locales Dueño Directo! Subdividido! Se Puede Comprar Juntos O Separados,US$,170000,"Alsina 1600, Villa Lynch, General San Martín, Bs.As. G.B.A. Norte",170.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1448040435-ph-3-amb-2-locales-dueno-directo-subdividido-se-puede-comprar-juntos-o-separados-_JM#polycard_client=search-nordic&position=7&search_layout=grid&type=item&tracking_id=f308906c-3b58-49de-b226-83a2754ef8cd
344,"Barrio Privado San Pablo, Pilar  - Casa A Estrenar",US$,195000,"Leandro Niceforo Alem 3366, San Pablo, Pilar, Bs.As. G.B.A. Norte",197.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1898477364-barrio-privado-san-pablo-pilar-casa-a-estrenar-_JM#polycard_client=search-nordic&position=8&search_layout=grid&type=item&tracking_id=f308906c-3b58-49de-b226-83a2754ef8cd
345,"Casa Dúplex  En Venta En José C. Paz, G.b.a. Zona Norte, Argentina",US$,67000,"Leandro N Alem 3700, José C. Paz, Bs.As. G.B.A. Norte",72.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1898274228-casa-duplex-en-venta-en-jose-c-paz-gba-zona-norte-argentina-_JM#polycard_client=search-nordic&position=9&search_layout=grid&type=item&tracking_id=f308906c-3b58-49de-b226-83a2754ef8cd
346,Se Escucha Oferta Hermosa Casa En En Corazón De City Bell,US$,90000,"Alvear 919, City Bell, La Plata, Bs.As. G.B.A. Sur",110.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1898138802-se-escucha-oferta-hermosa-casa-en-en-corazon-de-city-bell-_JM#polycard_client=search-nordic&position=10&search_layout=grid&type=item&tracking_id=f308906c-3b58-49de-b226-83a2754ef8cd
347,"Casa Ph 3 Ambientes , 2 Baños , Garaje Y Patio ,  Apta Crédito!",US$,120000,"Zarate  1310, Villa Lynch, General San Martín, Bs.As. G.B.A. Norte",80.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1900105924-casa-ph-3-ambientes-2-banos-garaje-y-patio-apta-credito-_JM#polycard_client=search-nordic&position=11&search_layout=grid&type=item&tracking_id=f308906c-3b58-49de-b226-83a2754ef8cd
348,"Casa Carlos Casares , Vicente Lopez 10 , Esquina San Martin",US$,90000,"Vicente Lopez  10, Carlos Casares, Buenos Aires Interior",100.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1447917177-casa-carlos-casares-vicente-lopez-10-esquina-san-martin-_JM#polycard_client=search-nordic&position=12&search_layout=grid&type=item&tracking_id=f308906c-3b58-49de-b226-83a2754ef8cd
349,Venta Casa 3 Dorm (1 En Pb) 2 Baños Gran Piscina Y Jardín - ,US$,130000,"Gregorio De Laferrere 2700, Cerro Chico, Córdoba",160.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1447511371-venta-casa-3-dorm-1-en-pb-2-banos-gran-piscina-y-jardin--_JM#polycard_client=search-nordic&position=13&search_layout=grid&type=item&tracking_id=f308906c-3b58-49de-b226-83a2754ef8cd
350,Casa 3 Dormitorios Venta Las Vertientes Eco Pueblo,US$,145000,"Las Vertientes Eco Pueblo 400, Vaqueros, La Caldera, Salta",170.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1903224230-casa-3-dormitorios-venta-las-vertientes-eco-pueblo-_JM#polycard_client=search-nordic&position=14&search_layout=grid&type=item&tracking_id=f308906c-3b58-49de-b226-83a2754ef8cd
351,"Casa En Venta En Merlo Norte, Inmejorable Ubicación. Con 452m2 Totales Y 172m2 Cubiertos.",US$,89900,"Sta. Fe 2100 - 2400, Merlo, Bs.As. G.B.A. Oeste",172.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1899113004-casa-en-venta-en-merlo-norte-inmejorable-ubicacion-con-452m2-totales-y-172m2-cubiertos-_JM#polycard_client=search-nordic&position=15&search_layout=grid&type=item&tracking_id=f308906c-3b58-49de-b226-83a2754ef8cd
352,"Casa Sobre Asfalto C/ Cochera, Árboles Frutales Y Servicios",US$,24000,"Suco 1611, Congreso, Córdoba",150.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1900062508-casa-sobre-asfalto-c-cochera-arboles-frutales-y-servicios-_JM#polycard_client=search-nordic&position=16&search_layout=grid&type=item&tracking_id=f308906c-3b58-49de-b226-83a2754ef8cd
353,"Dueño Vende Casa Con Vista Al Uritorco En Capilla Del Monte, Cordoba.",US$,65000,"Padre Ferreyra 300 - 600, Capilla Del Monte, Punilla, Córdoba",55.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1902941520-dueno-vende-casa-con-vista-al-uritorco-en-capilla-del-monte-cordoba-_JM#polycard_client=search-nordic&position=17&search_layout=grid&type=item&tracking_id=f308906c-3b58-49de-b226-83a2754ef8cd
354,Casa 6 Ambientes 200 Metros Cuadrados.,US$,120000,"Curupayti 252, Merlo, Bs.As. G.B.A. Oeste",200.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1901691962-casa-6-ambientes-200-metros-cuadrados-_JM#polycard_client=search-nordic&position=18&search_layout=grid&type=item&tracking_id=f308906c-3b58-49de-b226-83a2754ef8cd
355,"Tradicional Casa En Barrio Venado2, Zona Sur, 4 Dormitorios",US$,150000,"Escribano Vazquez 3350, El Venado II, Esteban Echeverría, Bs.As. G.B.A. Sur",145.0,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1446936591-tradicional-casa-en-barrio-venado2-zona-sur-4-dormitorios-_JM#polycard_client=search-nordic&position=19&search_layout=grid&type=item&tracking_id=f308906c-3b58-49de-b226-83a2754ef8cd
